dlc,file,tag,status,lang_flag,en_sha,it_sha
Royalty,Royalty\DefInjected\InteractionDef\Interactions_Social.xml,WordOfJoy.logRulesInitiator.rulesStrings,translated,,64b09c18d4d8,e4fa0890d97b
Royalty,Royalty\DefInjected\InteractionDef\Interactions_Social.xml,WordOfLove.label,translated,,14d87f012881,4e41c9ad1f1e
Royalty,Royalty\DefInjected\InteractionDef\Interactions_Social.xml,WordOfLove.logRulesInitiator.rulesStrings,translated,,7092f58e86fa,0aacb987dc89
Royalty,Royalty\DefInjected\InteractionDef\Interactions_Social.xml,WordOfSerenity.label,translated,,8dde35ea193b,c308546054d1
Royalty,Royalty\DefInjected\InteractionDef\Interactions_Social.xml,WordOfSerenity.logRulesInitiator.rulesStrings,translated,,65fb3461af62,4323f4238357
Royalty,Royalty\DefInjected\InteractionDef\Interactions_Social.xml,WordOfTrust.label,translated,,557b5c3b5b58,ba41d8dc064c
Royalty,Royalty\DefInjected\InteractionDef\Interactions_Social.xml,WordOfTrust.logRulesInitiator.rulesStrings,translated,,33c1de2c1f0b,d27d34ba3ae7
Royalty,Royalty\DefInjected\JobDef\Jobs_Misc.xml,BestowingCeremony.reportString,translated,,155050ef220b,53a64b094123
Royalty,Royalty\DefInjected\JobDef\Jobs_Misc.xml,LinkPsylinkable.reportString,translated,,d1dbcce7f7b2,fa71259d5670
Royalty,Royalty\DefInjected\JobDef\Jobs_Misc.xml,Reign.reportString,translated,,5ec94146d6d5,836cf3ff9030
Royalty,Royalty\DefInjected\NeedDef\Needs.xml,Authority.description,translated,,ea9fed42979d,c50eedaacf60
Royalty,Royalty\DefInjected\PawnKindDef\PawnKinds_Empire.xml,Empire_Common_Laborer.label,translated,,6bedb87d6ecc,4b42859364e0
Royalty,Royalty\DefInjected\PawnKindDef\PawnKinds_Empire.xml,Empire_Common_Lodger.label,translated,,7c9196624c08,e5e29b5fda1a
Royalty,Royalty\DefInjected\PawnKindDef\PawnKinds_Empire.xml,Empire_Common_Trader.label,translated,,bffc36a978df,c0de6e5bdda0
Royalty,Royalty\DefInjected\PawnKindDef\PawnKinds_Empire.xml,Empire_Fighter_Cataphract.label,translated,,50168ac9b570,60cca42a1e5d
Royalty,Royalty\DefInjected\PawnKindDef\PawnKinds_Empire.xml,Empire_Fighter_Champion.label,translated,,e79efc4520fb,553de3e6ce59
Royalty,Royalty\DefInjected\PawnKindDef\PawnKinds_Empire.xml,Empire_Fighter_Grenadier.label,translated,,a511f168ba3f,55ac754aad8e
Royalty,Royalty\DefInjected\PawnKindDef\PawnKinds_Empire.xml,Empire_Fighter_Janissary.label,translated,,5572374f08a5,28602315b748
Royalty,Royalty\DefInjected\PawnKindDef\PawnKinds_Empire.xml,Empire_Fighter_StellicGuardMelee.label,translated,,094f77035f62,281990a08a09
Royalty,Royalty\DefInjected\PawnKindDef\PawnKinds_Empire.xml,Empire_Fighter_StellicGuardRanged.label,translated,,6e623797c4bd,6823d0bf6566
Royalty,Royalty\DefInjected\PawnKindDef\PawnKinds_Empire.xml,Empire_Fighter_Trooper.label,translated,,2b2756d90522,3d19b9de9ff4
Royalty,Royalty\DefInjected\PawnKindDef\PawnKinds_Empire.xml,Empire_Royal_Acolyte.label,translated,,d5c420e019fe,06a1bbf425ff
Royalty,Royalty\DefInjected\PawnKindDef\PawnKinds_Empire.xml,Empire_Royal_Baron.label,translated,,993d4f7a80f4,56c1e9f62390
Royalty,Royalty\DefInjected\PawnKindDef\PawnKinds_Empire.xml,Empire_Royal_Baron.labelFemale,translated,,b518500e4e63,ead7f42d81c5
Royalty,Royalty\DefInjected\PawnKindDef\PawnKinds_Empire.xml,Empire_Royal_Bestower.label,translated,,f8a9b779c569,289b1fcd53e0
Royalty,Royalty\DefInjected\PawnKindDef\PawnKinds_Empire.xml,Empire_Royal_Consul.label,translated,,00ff262976e3,e2346381bb8e
Royalty,Royalty\DefInjected\PawnKindDef\PawnKinds_Empire.xml,Empire_Royal_Count.label,translated,,021fefeb9068,72942855cbe6
Royalty,Royalty\DefInjected\PawnKindDef\PawnKinds_Empire.xml,Empire_Royal_Count.labelFemale,translated,,,33ff7724822f
Royalty,Royalty\DefInjected\PawnKindDef\PawnKinds_Empire.xml,Empire_Royal_Duke.label,translated,,3a96abbbcebc,e4401788d5e9
Royalty,Royalty\DefInjected\PawnKindDef\PawnKinds_Empire.xml,Empire_Royal_Duke.labelFemale,translated,,,1d24df8c191b
Royalty,Royalty\DefInjected\PawnKindDef\PawnKinds_Empire.xml,Empire_Royal_Knight.label,translated,,8f2174c83b06,39c63919fba6
Royalty,Royalty\DefInjected\PawnKindDef\PawnKinds_Empire.xml,Empire_Royal_Knight.labelFemale,translated,,063071eabb1a,9c64dc6c5c5f
Royalty,Royalty\DefInjected\PawnKindDef\PawnKinds_Empire.xml,Empire_Royal_NobleWimp.label,translated,,8eca84b70eb5,780e9b6f6720
Royalty,Royalty\DefInjected\PawnKindDef\PawnKinds_Empire.xml,Empire_Royal_Praetor.label,translated,,0fcfbab9e85a,f9551c8a2fdf
Royalty,Royalty\DefInjected\PawnKindDef\PawnKinds_Empire.xml,Empire_Royal_Stellarch.label,keep,,def2fd22b141,def2fd22b141
Royalty,Royalty\DefInjected\PawnKindDef\PawnKinds_Empire.xml,Empire_Royal_Yeoman.label,translated,,01f9383c700a,6b23522e5ffb
Royalty,Royalty\DefInjected\PawnKindDef\PawnKinds_Empire.xml,Slave_Empire.label,translated,,e25c8f72bd1a,c3a6d442b700
Royalty,Royalty\DefInjected\PawnKindDef\PawnKinds_Refugee.xml,Refugee.label,translated,,250d8c26ae4a,3066fab53441
Royalty,Royalty\DefInjected\PlaceDef\Places.xml,Sophiamunda.placeRules.rulesStrings,translated,,42fce4eab89b,5944a40ef930
Royalty,Royalty\DefInjected\PreceptDef\Precepts_Ritual.xml,AnimaTreeLinking.description,translated,,beb3edef2a9d,7fa5ee360a3c
Royalty,Royalty\DefInjected\PreceptDef\Precepts_Ritual.xml,AnimaTreeLinking.label,translated,,b9b70adedb56,978ba239b83c
Royalty,Royalty\DefInjected\PreceptDef\Precepts_Ritual.xml,ThroneSpeech.description,translated,,d8af5aebe32e,8fdfa0dabd47
Royalty,Royalty\DefInjected\PreceptDef\Precepts_Ritual.xml,ThroneSpeech.label,translated,,3252cdd7f581,213b0cd200c8
Royalty,Royalty\DefInjected\QuestScriptDef\Script_Bestower.xml,BestowingCeremony.questDescriptionRules.rulesStrings,translated,,a342b4b76d48,bf3709f09a89
Royalty,Royalty\DefInjected\QuestScriptDef\Script_Bestower.xml,BestowingCeremony.questNameRules.rulesStrings,translated,,00bed3d466f3,13d647ee4ce5
Royalty,Royalty\DefInjected\QuestScriptDef\Script_BuildMonument_Root_Basic.xml,BuildMonument_Basic.questDescriptionRules.rulesStrings,translated,,65816da11822,2e6b36d55a63
Royalty,Royalty\DefInjected\QuestScriptDef\Script_BuildMonument_Root_TimeProtect.xml,BuildMonument_TimeProtect.LetterLabelMonumentComplete.slateRef,translated,,81a93ab17970,2c9337bc5e5c
Royalty,Royalty\DefInjected\QuestScriptDef\Script_BuildMonument_Root_TimeProtect.xml,BuildMonument_TimeProtect.LetterTextMonumentComplete.slateRef,translated,,301e5214d88e,37e024443ce3
Royalty,Royalty\DefInjected\QuestScriptDef\Script_BuildMonument_Root_TimeProtect.xml,BuildMonument_TimeProtect.questDescriptionRules.rulesStrings,translated,,4d66d49ddd0a,8a3bfb57657f
Royalty,Royalty\DefInjected\QuestScriptDef\Script_BuildMonument_Worker.xml,BuildMonumentWorker.DontDestroyMonumentForDays.slateRef,translated,,b55ce4fcaf92,a4173476b24e
Royalty,Royalty\DefInjected\QuestScriptDef\Script_BuildMonument_Worker.xml,BuildMonumentWorker.DontDestroyMonumentForDaysTip.slateRef,translated,,b55ce4fcaf92,a4173476b24e
Royalty,Royalty\DefInjected\QuestScriptDef\Script_BuildMonument_Worker.xml,BuildMonumentWorker.KeepMonument.slateRef,translated,,e63fc9e3e307,524decc45da2
Royalty,Royalty\DefInjected\QuestScriptDef\Script_BuildMonument_Worker.xml,BuildMonumentWorker.LetterLabelMonumentConstructed.slateRef,translated,,81a93ab17970,2c9337bc5e5c
Royalty,Royalty\DefInjected\QuestScriptDef\Script_BuildMonument_Worker.xml,BuildMonumentWorker.LetterLabelMonumentMarkerArrived.slateRef,translated,,64746e5de6bf,3fcc520637b1
Royalty,Royalty\DefInjected\QuestScriptDef\Script_BuildMonument_Worker.xml,BuildMonumentWorker.LetterLabelMonumentRuined.slateRef,translated,,3676a9894922,f4a7e338e4d4
Royalty,Royalty\DefInjected\QuestScriptDef\Script_BuildMonument_Worker.xml,BuildMonumentWorker.LetterLabelTimeExpired.slateRef,translated,,f64e988b961c,a88a70fe62f3
Royalty,Royalty\DefInjected\QuestScriptDef\Script_BuildMonument_Worker.xml,BuildMonumentWorker.LetterTextMonumentConstructed.slateRef,translated,,681bf7fa9519,c061ad05452a
Royalty,Royalty\DefInjected\QuestScriptDef\Script_BuildMonument_Worker.xml,BuildMonumentWorker.LetterTextMonumentMarkerArrived.slateRef,translated,,edc4ef34b685,28ad3ec4ca31
Royalty,Royalty\DefInjected\QuestScriptDef\Script_BuildMonument_Worker.xml,BuildMonumentWorker.LetterTextMonumentRuined.slateRef,translated,,04270413b196,d4744102d348
Royalty,Royalty\DefInjected\QuestScriptDef\Script_BuildMonument_Worker.xml,BuildMonumentWorker.LetterTextTimeExpired.slateRef,translated,,0984e088e0bf,85d14f271e1f
Royalty,Royalty\DefInjected\QuestScriptDef\Script_BuildMonument_Worker.xml,BuildMonumentWorker.MessageMonumentViolated.slateRef,translated,,6fd0f1fa176b,f37094163d9a
Royalty,Royalty\DefInjected\QuestScriptDef\Script_BuildMonument_Worker.xml,BuildMonumentWorker.ProtectMonument.slateRef,translated,,de87de1fa518,2f0dff2dc7b7
Royalty,Royalty\DefInjected\QuestScriptDef\Script_BuildMonument_Worker.xml,BuildMonumentWorker.ProtectMonumentForDays.slateRef,translated,,112bd4cd8dfe,bc6e3a4ec113
Royalty,Royalty\DefInjected\QuestScriptDef\Script_BuildMonument_Worker.xml,BuildMonumentWorker.ProtectMonumentForDaysTip.slateRef,translated,,012f1f5ef717,44137d1b0316
Royalty,Royalty\DefInjected\QuestScriptDef\Script_ChangeRoyalHeir.xml,ChangeRoyalHeir.DontDestroyMonumentForDays.slateRef,translated,,b55ce4fcaf92,a4173476b24e
Royalty,Royalty\DefInjected\QuestScriptDef\Script_ChangeRoyalHeir.xml,ChangeRoyalHeir.DontDestroyMonumentForDaysTip.slateRef,translated,,b55ce4fcaf92,a4173476b24e
Royalty,Royalty\DefInjected\QuestScriptDef\Script_ChangeRoyalHeir.xml,ChangeRoyalHeir.InspectStringTimeLeft.slateRef,translated,,0e16b12bbe3d,39fc18d2c9f2
Royalty,Royalty\DefInjected\QuestScriptDef\Script_ChangeRoyalHeir.xml,ChangeRoyalHeir.KeepMonument.slateRef,translated,,e63fc9e3e307,bda3f15617a9
Royalty,Royalty\DefInjected\QuestScriptDef\Script_ChangeRoyalHeir.xml,ChangeRoyalHeir.LetterLabelAskerOffended.slateRef,translated,,b1a8fd8e4b2f,1a5153e8c900
Royalty,Royalty\DefInjected\QuestScriptDef\Script_ChangeRoyalHeir.xml,ChangeRoyalHeir.LetterLabelDesignatedHeirDied.slateRef,translated,,440e714a13ad,3fc7d16625c2
Royalty,Royalty\DefInjected\QuestScriptDef\Script_ChangeRoyalHeir.xml,ChangeRoyalHeir.LetterLabelMonumentDestroyed.slateRef,translated,,3676a9894922,f4a7e338e4d4
Royalty,Royalty\DefInjected\QuestScriptDef\Script_ChangeRoyalHeir.xml,ChangeRoyalHeir.LetterLabelNewHeir.slateRef,translated,,edabb81434b2,bcc56ce5a263
Royalty,Royalty\DefInjected\QuestScriptDef\Script_ChangeRoyalHeir.xml,ChangeRoyalHeir.LetterLabelTitleHolderDied.slateRef,translated,,c22c9a3c555f,95ff419df12d
Royalty,Royalty\DefInjected\QuestScriptDef\Script_ChangeRoyalHeir.xml,ChangeRoyalHeir.LetterTextAskerOffended.slateRef,translated,,071ca35c773b,d10b5bfc7f9e
Royalty,Royalty\DefInjected\QuestScriptDef\Script_ChangeRoyalHeir.xml,ChangeRoyalHeir.LetterTextDesignatedHeirDied.slateRef,translated,,4c0471fd5cdd,49f6d0d3e562
Royalty,Royalty\DefInjected\QuestScriptDef\Script_ChangeRoyalHeir.xml,ChangeRoyalHeir.LetterTextMonumentDestroyed.slateRef,translated,,1a00ba0be29e,1dc62390a4ac
Royalty,Royalty\DefInjected\QuestScriptDef\Script_ChangeRoyalHeir.xml,ChangeRoyalHeir.LetterTextNewHeir.slateRef,translated,,9348a64185a2,4ce8caa691a5
Royalty,Royalty\DefInjected\QuestScriptDef\Script_ChangeRoyalHeir.xml,ChangeRoyalHeir.LetterTextTitleHolderDied.slateRef,translated,,7cf799fbb38a,975fe003366c
Royalty,Royalty\DefInjected\QuestScriptDef\Script_ChangeRoyalHeir.xml,ChangeRoyalHeir.questDescriptionRules.rulesStrings,translated,,0b82cb919983,39438acc1095
Royalty,Royalty\DefInjected\QuestScriptDef\Script_ChangeRoyalHeir.xml,ChangeRoyalHeir.questNameRules.rulesStrings,translated,,f09c6135896e,ddde118faa4f
Royalty,Royalty\DefInjected\QuestScriptDef\Script_EndGame_RoyalAscent.xml,EndGame_RoyalAscent.EndGameEndingText.slateRef,translated,,5ef9457270f0,5637bfbce551
Royalty,Royalty\DefInjected\QuestScriptDef\Script_EndGame_RoyalAscent.xml,EndGame_RoyalAscent.EndGameIntroText.slateRef,translated,,6ffcb880b150,e9462c39360e
Royalty,Royalty\DefInjected\QuestScriptDef\Script_EndGame_RoyalAscent.xml,EndGame_RoyalAscent.InspectStringDepartShuttle.slateRef,translated,,9e027f927e64,98f304058910
Royalty,Royalty\DefInjected\QuestScriptDef\Script_EndGame_RoyalAscent.xml,EndGame_RoyalAscent.LetterLabelAskerArrived.value.slateRef,translated,,1d8bcbeec7ce,ddcb6bd78e27
Royalty,Royalty\DefInjected\QuestScriptDef\Script_EndGame_RoyalAscent.xml,EndGame_RoyalAscent.LetterLabelFactionBecameHostile.slateRef,translated,,535dbb5eacc4,ec5bbe15ca71
Royalty,Royalty\DefInjected\QuestScriptDef\Script_EndGame_RoyalAscent.xml,EndGame_RoyalAscent.LetterLabelGuestCaptured.slateRef,translated,,57bcbe661acd,d0677155b994
Royalty,Royalty\DefInjected\QuestScriptDef\Script_EndGame_RoyalAscent.xml,EndGame_RoyalAscent.LetterLabelGuestDied.slateRef,translated,,25a04d32ef2d,1737bf28c2ae
Royalty,Royalty\DefInjected\QuestScriptDef\Script_EndGame_RoyalAscent.xml,EndGame_RoyalAscent.LetterLabelGuestLost.slateRef,translated,,72896ad3e265,fdc1c4955d12
Royalty,Royalty\DefInjected\QuestScriptDef\Script_EndGame_RoyalAscent.xml,EndGame_RoyalAscent.LetterLabelLodgerRanWild.slateRef,translated,,72896ad3e265,fdc1c4955d12
Royalty,Royalty\DefInjected\QuestScriptDef\Script_EndGame_RoyalAscent.xml,EndGame_RoyalAscent.LetterLabelShuttleArrived.slateRef,translated,,bd63416ca112,5e7450fabef1
Royalty,Royalty\DefInjected\QuestScriptDef\Script_EndGame_RoyalAscent.xml,EndGame_RoyalAscent.LetterLabelShuttleDestroyed.slateRef,translated,,04b951bd1b35,8b316d56e202
Royalty,Royalty\DefInjected\QuestScriptDef\Script_EndGame_RoyalAscent.xml,EndGame_RoyalAscent.LetterLabelShuttleSentUnsatisfied.slateRef,translated,,535dbb5eacc4,ec5bbe15ca71
Royalty,Royalty\DefInjected\QuestScriptDef\Script_EndGame_RoyalAscent.xml,EndGame_RoyalAscent.LetterLabelSubjectUnhappy.slateRef,translated,,14a1c9fdb8e2,947548ce8114
Royalty,Royalty\DefInjected\QuestScriptDef\Script_EndGame_RoyalAscent.xml,EndGame_RoyalAscent.LetterLabelUnauthorizedSurgery.slateRef,translated,,e3f38755a838,0bce9949e0db
Royalty,Royalty\DefInjected\QuestScriptDef\Script_EndGame_RoyalAscent.xml,EndGame_RoyalAscent.LetterTextAskerArrived.value.slateRef,translated,,d850a24b89a4,7b2183ba517b
Royalty,Royalty\DefInjected\QuestScriptDef\Script_EndGame_RoyalAscent.xml,EndGame_RoyalAscent.LetterTextFactionBecameHostile.slateRef,translated,,c9683cd02c1a,3ccd8363341c
Royalty,Royalty\DefInjected\QuestScriptDef\Script_EndGame_RoyalAscent.xml,EndGame_RoyalAscent.LetterTextGuestCaptured.slateRef,translated,,7079c4565d70,548cb780036e
Royalty,Royalty\DefInjected\QuestScriptDef\Script_EndGame_RoyalAscent.xml,EndGame_RoyalAscent.LetterTextGuestDied.slateRef,translated,,454650615f65,85c0b1392146
Royalty,Royalty\DefInjected\QuestScriptDef\Script_EndGame_RoyalAscent.xml,EndGame_RoyalAscent.LetterTextGuestLost.slateRef,translated,,25e722b5c699,066b39ea9e79
Royalty,Royalty\DefInjected\QuestScriptDef\Script_EndGame_RoyalAscent.xml,EndGame_RoyalAscent.LetterTextLodgerRanWild.slateRef,translated,,1bb781ca31c5,0599000ce000
Royalty,Royalty\DefInjected\QuestScriptDef\Script_EndGame_RoyalAscent.xml,EndGame_RoyalAscent.LetterTextShuttleArrived.slateRef,translated,,167fffecb805,f8627a16cbe7
Royalty,Royalty\DefInjected\QuestScriptDef\Script_EndGame_RoyalAscent.xml,EndGame_RoyalAscent.LetterTextShuttleDestroyed.slateRef,translated,,8a57354a0309,e12b9616107f
Royalty,Royalty\DefInjected\QuestScriptDef\Script_EndGame_RoyalAscent.xml,EndGame_RoyalAscent.LetterTextShuttleSentUnsatisfied.slateRef,translated,,5d6639ace435,61efa7d1dfc9
Royalty,Royalty\DefInjected\QuestScriptDef\Script_EndGame_RoyalAscent.xml,EndGame_RoyalAscent.LetterTextSubjectUnhappy.slateRef,translated,,b46ae7f05286,8536e5ebd83b
Royalty,Royalty\DefInjected\QuestScriptDef\Script_EndGame_RoyalAscent.xml,EndGame_RoyalAscent.LetterTextUnauthorizedSurgery.slateRef,translated,,de75008345d7,c627d866e01c
Royalty,Royalty\DefInjected\QuestScriptDef\Script_EndGame_RoyalAscent.xml,EndGame_RoyalAscent.questDescriptionRules.rulesStrings,translated,,63224061ad6a,51fa0c00eeda
Royalty,Royalty\DefInjected\QuestScriptDef\Script_EndGame_RoyalAscent.xml,EndGame_RoyalAscent.questNameRules.rulesStrings,translated,,09cff7895675,78350d4b2e6a
Royalty,Royalty\DefInjected\QuestScriptDef\Script_EndGame_RoyalAscent.xml,EndGame_RoyalAscent.root.nodes.ReplaceLostLeaderReferences.inSignal.slateRef,keep,,12a233580932,12a233580932
Royalty,Royalty\DefInjected\QuestScriptDef\Script_EndGame_RoyalAscent.xml,EndGame_RoyalAscent.root.nodes.lodgersXenogermAbsorbed.node.nodes.Letter.label.slateRef,translated,,59a7383e10df,7da82ef0886c
Royalty,Royalty\DefInjected\QuestScriptDef\Script_EndGame_RoyalAscent.xml,EndGame_RoyalAscent.root.nodes.lodgersXenogermAbsorbed.node.nodes.Letter.text.slateRef,translated,,19431c1085e9,41cca017ce8a
Royalty,Royalty\DefInjected\QuestScriptDef\Script_Hospitality_Refugee.xml,Hospitality_Refugee.questContentRules.rulesStrings,translated,,1cf4718d386f,b9018d23f29b
Royalty,Royalty\DefInjected\QuestScriptDef\Script_Hospitality_Refugee.xml,Hospitality_Refugee.questDescriptionAndNameRules.rulesStrings,translated,,07d9ba451986,0e244c31c79c
Royalty,Royalty\DefInjected\QuestScriptDef\Script_Hospitality_Refugee.xml,Hospitality_Refugee.questDescriptionRules.rulesStrings,translated,,b50176db1309,5bcf6e323a99
Royalty,Royalty\DefInjected\QuestScriptDef\Script_Hospitality_Refugee.xml,Hospitality_Refugee.questNameRules.rulesStrings,translated,,7354da4da650,b65f72fd2a24
Royalty,Royalty\DefInjected\QuestScriptDef\Script_Hospitality_Refugee.xml,RefugeeBetrayal.questContentRules.rulesStrings,translated,,36349c160df4,af949c8bf4eb
Royalty,Royalty\DefInjected\QuestScriptDef\Script_Hospitality_Refugee.xml,RefugeeBetrayal.questDescriptionAndNameRules.rulesStrings,translated,,07d9ba451986,4ff316087fc7
Royalty,Royalty\DefInjected\QuestScriptDef\Script_Hospitality_Refugee.xml,RefugeeBetrayal.questDescriptionRules.rulesStrings,translated,,f7bc1fb79cb7,3e95525b6352
Royalty,Royalty\DefInjected\QuestScriptDef\Script_Hospitality_Refugee.xml,RefugeeBetrayal.questNameRules.rulesStrings,translated,,f53013bc9cfc,5741363be17a
Royalty,Royalty\DefInjected\QuestScriptDef\Script_Hospitality_Refugee.xml,RefugeeDelayedReward.questContentRules.rulesStrings,translated,,d5b9199cd542,67d587185c1e
Royalty,Royalty\DefInjected\QuestScriptDef\Script_Hospitality_Refugee.xml,RefugeeDelayedReward.questDescriptionRules.rulesStrings,translated,,cfe88c12d7e1,67a4bcc38cc9
Royalty,Royalty\DefInjected\QuestScriptDef\Script_Hospitality_Refugee.xml,RefugeeDelayedReward.questNameRules.rulesStrings,translated,,8a852785c4bd,aabaddf7d294
Royalty,Royalty\DefInjected\QuestScriptDef\Script_Hospitality_Root_Animals.xml,Hospitality_Animals.questDescriptionAndNameRules.rulesStrings,keep,,a58ac99621c1,a58ac99621c1
Royalty,Royalty\DefInjected\QuestScriptDef\Script_Hospitality_Root_Animals.xml,Hospitality_Animals.questDescriptionRules.rulesStrings,translated,,b5102c269fd6,8586b41d4ca0
Royalty,Royalty\DefInjected\QuestScriptDef\Script_Hospitality_Root_Animals.xml,Hospitality_Animals.questNameRules.rulesStrings,translated,,dfb717988ba0,9672afff5b72
Royalty,Royalty\DefInjected\QuestScriptDef\Script_Hospitality_Root_Joiners.xml,Hospitality_Joiners.questDescriptionAndNameRules.rulesStrings,translated,,584c644b5815,5c77349c1803
Royalty,Royalty\DefInjected\QuestScriptDef\Script_Hospitality_Root_Joiners.xml,Hospitality_Joiners.questDescriptionRules.rulesStrings,translated,,b6a6277b9cff,b9b7764653bd
Royalty,Royalty\DefInjected\QuestScriptDef\Script_Hospitality_Root_Joiners.xml,Hospitality_Joiners.questNameRules.rulesStrings,translated,,85d031e37bca,833a260995e0
Royalty,Royalty\DefInjected\QuestScriptDef\Script_Hospitality_Root_Prisoners.xml,Hospitality_Prisoners.questDescriptionAndNameRules.rulesStrings,translated,,11d00c0a71ce,d40fce4adc7d
Royalty,Royalty\DefInjected\QuestScriptDef\Script_Hospitality_Root_Prisoners.xml,Hospitality_Prisoners.questDescriptionRules.rulesStrings,translated,,15e52e86e5de,c36c039d62fe
Royalty,Royalty\DefInjected\QuestScriptDef\Script_Hospitality_Root_Prisoners.xml,Hospitality_Prisoners.questNameRules.rulesStrings,translated,,5b00f955db38,83c525ce0453
Royalty,Royalty\DefInjected\QuestScriptDef\Script_Hospitality_Utility.xml,Util_ApplyMoodThreshold.LetterLabelGuestUnhappy.slateRef,translated,,e9bb2f43e73f,b838836f8c72
Royalty,Royalty\DefInjected\QuestScriptDef\Script_Hospitality_Utility.xml,Util_ApplyMoodThreshold.LetterTextGuestUnhappy.slateRef,translated,,429cd4246de8,75ad94a578bf
Royalty,Royalty\DefInjected\QuestScriptDef\Script_Hospitality_Worker.xml,Hospitality_Util_Worker.InspectStringDepartShuttle.slateRef,translated,,9e027f927e64,98f304058910
Royalty,Royalty\DefInjected\QuestScriptDef\Script_Hospitality_Worker.xml,Hospitality_Util_Worker.LabelLabelPrisonerEnslaved.slateRef,translated,,6ced6c5bfeb1,798521783bb6
Royalty,Royalty\DefInjected\QuestScriptDef\Script_Hospitality_Worker.xml,Hospitality_Util_Worker.LabelLabelPrisonerRecruited.slateRef,translated,,60d093e047da,f2fb000cba08
Royalty,Royalty\DefInjected\QuestScriptDef\Script_Hospitality_Worker.xml,Hospitality_Util_Worker.LabelTextPrisonerEnslaved.slateRef,translated,,6bc8ec003af3,4f095dd2d322
